Profile URL,Name,Price,BHKS,WhyBuy,Amenities,Swimming Pool,Gymnasium,Status,Price per Sqft,Launch Date,Possession by,Total Towers,Total Units,Project Type,Property Type,Project Area,Occupancy Certificate,Commencement Certificate,Full Address,Pincode,About Developer,Specifications,Place,1 BHK,2 BHK,3 BHK,4 BHK,5 BHK,BHK Above 5
https://www.magicbricks.com/ashoka-mews-kondhwa-budruk-pune-pdpid-4d4235313030393039,Ashoka Mews,Call For Price,"1, 2 BHKS","Why Buy in this Project?
InfrastructureBangalore- Pune. 1 km 10 min
Dorabjee's Mall 8 km 35 min
Sinhgad City Sc. 8 km 35 min
Lifeline Hospit. 8 km 35 min
Bharati Vidyape. 8 km 35 min
NeighborhoodKatrajnagar 2 km 15 min
Katraj 2 km 15 min
Sundar nagar 2 km 15 min

+6 more",",Club House,Power Back Up,Lift,Reserved Parking,Kids Play Area,Fire Fighting Equipment No,Swimming Pool No,Security No,Visitor Parking No,Intercom Facility No,Maintenance Staff No,Bank & ATM",Yes,Detail not provided,Ready To Move,data not available in site,data not available in site,Aug-00,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,No,No,"Kondhwa Budruk, Pune.",411048,data not available in site,data not available in site,Kondhwa Budruk,yes,yes,No,No,No,No
https://www.magicbricks.com/media-shrushti-narhe-pune-pdpid-4d4235303737313536,Media shrushti,Call For Price,2 BHKS,data not available in site,",Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Kids Play Area,DTH Television Facility,Rain Water Harvesting,Water Storage,Waste Disposal",Detail not provided,Detail not provided,Ready To Move,data not available in site,6-Jan,9-Mar,3,104,data not available in site,data not available in site,1 Acre,No,No,"S. no. 38/1, Manaji nagar, narhe gaon, pune - 411041.",411041,Media Construction Group,data not available in site, narhe gaon,No,yes,No,No,No,No
https://www.magicbricks.com/aryan-empire-balewadi-pune-pdpid-4d4235303838383838,Aryan Empire,Call For Price,2 BHKS,data not available in site,",Power Back Up,Lift,Security,Reserved Parking,Visitor Parking,Rain Water Harvesting,Water Storage,Waste Disposal,Fire Fighting Equipment No,Swimming Pool No,Club House No,Intercom Facility",Yes,Detail not provided,Ready To Move,data not available in site,15-Feb,16-Nov,1,48,data not available in site,data not available in site,1 Acre,No,No,"Aryan Empire , Near Mothers Kitchen , Behind State Bank , Balewadi , Pune.",411045,Shree Swami Samarth Construction,data not available in site, Behind State Bank ,No,yes,No,No,No,No
https://www.magicbricks.com/plenum-park-keshav-nagar-pune-pdpid-4d4235303139383632,Plenum Park,Call For Price,2 BHKS,data not available in site,",Cycling & Jogging Track,Private Terrace/Garden,Power Back Up,Lift,Security,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Kids Play Area,DTH Television Facility,Flower Gardens",Detail not provided,Detail not provided,Under Construction,data not available in site,14-Jan,15-Jul,2,48,data not available in site,data not available in site,data not available in site,No,No,"Hanuman Nagar, Keshav Nagar, Mundhwa, Pune-411036",411036,Chamadia Landmark,data not available in site, Mundhwa,No,yes,No,No,No,No
https://www.magicbricks.com/sai-elegance-ravet-pune-pdpid-4d4235303835303938,Sai Elegance,Call For Price,2 BHKS,data not available in site,",Club House,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Gymnasium,Kids Play Area",Yes,Yes,Under Construction,data not available in site,15-Jul,17-Dec,1,42,data not available in site,data not available in site,1 Acre,No,No,"Sai Elegance, At Ravet, Behind Celestial City,Near Mukai Chowk, Infront Of PCMC Water Tanks, Mhaske ",411044,Venkatesh Promoters and Developers,data not available in site,Near Mukai Chowk,No,yes,No,No,No,No
https://www.magicbricks.com/heaven-park-kondhwa-pune-pdpid-4d4235303035343531,Heaven Park,Call For Price,1 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,No,No,data not available in site,411048,data not available in site,data not available in site,data not available in site,yes,No,No,No,No,No
https://www.magicbricks.com/spring-blossom-mundhwa-pune-pdpid-4d4235303035323335,Spring Blossom,Call For Price,2 BHKS,data not available in site,",Lift,Security,Visitor Parking,Maintenance Staff,DTH Television Facility,Rain Water Harvesting,Water Storage,Waste Disposal No,Power Back Up No,Swimming Pool No,Club House No,Reserved Parking",Yes,Detail not provided,Ready To Move,data not available in site,May-94,Apr-96,4,98,data not available in site,data not available in site,2 Acre,No,No,"Near Passport Office, Mundhwa, Pune ",411036,V J Associates,data not available in site, Mundhwa,No,yes,No,No,No,No
https://www.magicbricks.com/green-spirit-thergaon-pune-pdpid-4d4235303430393039,Green Spirit, 67.0 Lac Onwards,2 BHKS,"Why Buy in this Project?
Hinjediwadi IT Park 4kms
Mumbai Bangalore Highway 2kms
Aditya Birla Hospital 1kms
Aundh 4kms
Pune Station 5kms
Chinchwad Station 4kms

+4 more",",Club House,Jogging and Strolling Track,Outdoor Tennis Courts,Power Back Up,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Guest Accommodation,Kids Club",Detail not provided,Detail not provided,Ready To Move,5678,14-Mar,16-Dec,2,88,Residential,Flat,2 Acre,No,Yes,wakad,411017,"Freebird Universal
                      	


                                Years of Experience - 9",data not available in site,wakad,No,yes,No,No,No,No
https://www.magicbricks.com/shreenanda-classic-rahatni-pune-pdpid-4d4235303832313632,Shreenanda Classic,Call For Price,"1, 2 BHKS",data not available in site,",Power Back Up,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Gymnasium,Kids Club,Kids Play Area,DTH Television Facility",Detail not provided,Yes,Ready To Move,data not available in site,8-Jan,9-Dec,3,data not available in site,data not available in site,data not available in site,1 Acre,No,No,"Pritam Nagari, Shantai Complax, Rahatani",411017,NSG Group,data not available in site, Shantai Complax,yes,yes,No,No,No,No
https://www.magicbricks.com/jai-ganesh-samrajya-bhosari-pune-pdpid-4d4235303839323435,Jai Ganesh Samrajya,Call For Price,"1, 2 BHKS",data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,11-Sep,2,294,data not available in site,data not available in site,3 Acre,No,No,"Bhosari,  Pune.",411026,"Siddhivinayak Groups
                      	


                                Years of Experience - 34",data not available in site,Bhosari,yes,yes,No,No,No,No
https://www.magicbricks.com/dhanraj-park-society-wakad-pune-pdpid-4d4235303034373733,Dhanraj Park Society,Call For Price,"3, 2 BHKS",data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,No,No,data not available in site,411057,data not available in site,data not available in site,data not available in site,No,yes,yes,No,No,No
https://www.magicbricks.com/prachi-apartments-camp-pune-pdpid-4d4235313230393237,prachi Apartments,Call For Price,2 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,No,No,"Camp, Pune.",411001,data not available in site,data not available in site,Camp,No,yes,No,No,No,No
https://www.magicbricks.com/binawat-majestic-hadapsar-pune-pdpid-4d4235303035313235,Binawat Majestic,Call For Price,1 BHKS,data not available in site,",Club House,Jogging and Strolling Track,Power Back Up,Security,Reserved Parking,Visitor Parking,Maintenance Staff,Gymnasium,Kids Play Area,DTH Television Facility,Flower Gardens,Rain Water Harvesting",Detail not provided,Yes,Ready To Move,data not available in site,data not available in site,14-Aug,6,63,data not available in site,data not available in site,1 Acre,No,No,"Sr.No.29/2 ,Sasane Nagar, Hadapsar, Pune-411028",411028,Rajendra Construction,data not available in site, Hadapsar,yes,No,No,No,No,No
https://www.magicbricks.com/shivam-residency-pimple-saudagar-pune-pdpid-4d4235303835313631,Shivam Residency,Call For Price,2 BHKS,data not available in site,",Club House,Lift,Security,Park,Visitor Parking,Maintenance Staff,Indoor Games Room,Kids Play Area,Water Storage,Multipurpose Courts,Fire Fighting Equipment No,Power Back Up",Detail not provided,Detail not provided,Ready To Move,data not available in site,13-Nov,16-Dec,2,64,data not available in site,data not available in site,1 Acre,No,No,"Shivam Residency,pimple saudgar,pune-411027",411027,Monish Developers,data not available in site,pimple saudgar,No,yes,No,No,No,No
https://www.magicbricks.com/k-k-classic-bhavani-peth-pune-pdpid-4d4235303838343236,K K Classic,Call For Price,1 BHKS,data not available in site,",Power Back Up,Security,Reserved Parking,Visitor Parking,Maintenance Staff,Rain Water Harvesting No,Swimming Pool No,Club House No,Lift No,Intercom Facility No,Bank & ATM No,Gymnasium",Yes,Yes,Ready To Move,data not available in site,12-Nov,15-Oct,1,56,data not available in site,data not available in site,1 Acre,No,No,S.no 744 near Punjab bakery bhawani peth Pune Maharashtra ,411042,Classic Construction,data not available in site,S.no 744 near Punjab bakery bhawani peth Pune Maharashtra ,yes,No,No,No,No,No
https://www.magicbricks.com/nandan-euphora-vishrantwadi-pune-pdpid-4d4235303033313538,Nandan Euphora,Call For Price,3 BHKS,"Why Buy in this Project?
Just 2 min drive from airport and 15 minute drive from camp and JM road
Close to Phoenix Inorbit and Ishanya Mall, Golf Course, and Food Bazaar
The next hot spot after Kalyani Nagar and Koregaon Park
Homes with a happening sky lounge on the 8th floor
High Speed access to Old Mumbai-Pune Highway
Near to Eastern locales of Camp, Vimannagar, Kharadi and Kalyaninagar
Educational institutes, schools and hospitals are in vicinity
Every luxury Multistorey Apartment comes decked-up with finest specifications and a modular kitchen
Pune International School 0.7km
Chris Rock Edward Paul Hospital 0.4km
+7 more",",Club House,Jogging and Strolling Track,Power Back Up,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Gymnasium,Indoor Games Room",Detail not provided,Yes,Ready To Move,data not available in site,13-Jan,15-Mar,3,130,data not available in site,data not available in site,4 Acre,No,No,"Near Sawant Petrol Pump, Vishrantwadi Pune.",411015,Shamkant Developer,data not available in site,Near Sawant Petrol Pump,No,No,yes,No,No,No
https://www.magicbricks.com/gera-adara-hinjewadi-pune-pdpid-4d4235313031363437,Gera Adara,Call For Price,"1, 2 BHKS","Why Buy in this Project?
InfrastructureNational Highwa. 1 km | 10 min
Akshara Interna. 5 km | 20 min
Lifepoint Multi. 5 km | 20 min
NeighborhoodNande 3 km | 15 min
Nerhe 3 km | 15 min
Godambewadi 3 km | 15 min
Project USP:Occupied with Natural beauty.
+4 more",",Club House,Jogging and Strolling Track,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Visitor Parking,Intercom Facility,Maintenance Staff",Yes,Detail not provided,Under Construction,data not available in site,17-Jul,22-Oct,1,266,data not available in site,data not available in site,3 Acre,No,Yes,"Hinjawadi Phase II,Hinjewadi Rajiv Gandhi Infotech Park,Hinjawadi, Pimpri-Chinchwad, Maharashtra",411057,"Gera Developments Pvt. Ltd.
                      	


                                Years of Experience - 26",FLOORINGMaster Bedroom: Wooden Finish Vitrified TilesLiving Dining and Kids Room: Vitrified TilesBathroom: Anti-Skid Ceramic TilesINTERNAL STAIRCASE RAILINGMS with Glass railing ( 2 bedroom duplexes only)KITCHENFitted Kitchen: made with lower cabinetsModular kitchen hinges: Hafele or equivalent makeHob and Chimney: provided with Faber or equivalent makePiped gas provision: MadeBATHROOMSanitary Fittings: Jaquar or equivalentCP Fittings: Jaquar or equivalentSolar Water Heating: In Master BathroomBoiler Provision: Made in Children?s Bed Bathroom (2 bedroom duplexes only)Exhaust Fan Provision: Made in all Bathroom(s),Hinjawadi,yes,yes,No,No,No,No
https://www.magicbricks.com/kate-puram-pimple-gurav-pune-pdpid-4d4235313833373937,Kate Puram,Call For Price,1 BHKS,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,12-Sep,3,430,data not available in site,data not available in site,3 Acre,data not available in site,data not available in site,data not available in site,411061,Kate Builder,data not available in site,data not available in site,yes,No,No,No,No,No
